,pH(t-1),DO(t-1),NH3-N(t-1),TOC(t-1),AQI(t)(t-1),CO(t)(t-1),CO_24h(t)(t-1),NO2(t)(t-1),NO2_24h(t)(t-1),O3(t)(t-1),O3_8h(t)(t-1),PM10(t)(t-1),PM10_24h(t)(t-1),PM2.5(t)(t-1),PM2.5_24h(t)(t-1),SO2(t)(t-1),SO2_24h(t)(t-1),AQI(t-1)(t-1),CO(t-1)(t-1),CO_24h(t-1)(t-1),NO2(t-1)(t-1),NO2_24h(t-1)(t-1),O3(t-1)(t-1),O3_8h(t-1)(t-1),PM10(t-1)(t-1),PM10_24h(t-1)(t-1),PM2.5(t-1)(t-1),PM2.5_24h(t-1)(t-1),SO2(t-1)(t-1),SO2_24h(t-1)(t-1),AQI(t-2)(t-1),CO(t-2)(t-1),CO_24h(t-2)(t-1),NO2(t-2)(t-1),NO2_24h(t-2)(t-1),O3(t-2)(t-1),O3_8h(t-2)(t-1),PM10(t-2)(t-1),PM10_24h(t-2)(t-1),PM2.5(t-2)(t-1),PM2.5_24h(t-2)(t-1),SO2(t-2)(t-1),SO2_24h(t-2)(t-1),AQI(t-3)(t-1),CO(t-3)(t-1),CO_24h(t-3)(t-1),NO2(t-3)(t-1),NO2_24h(t-3)(t-1),O3(t-3)(t-1),O3_8h(t-3)(t-1),PM10(t-3)(t-1),PM10_24h(t-3)(t-1),PM2.5(t-3)(t-1),PM2.5_24h(t-3)(t-1),SO2(t-3)(t-1),SO2_24h(t-3)(t-1),EVP(t-1),GST_AVE(t-1),PRE(t-1),PRS_AVE(t-1),RHU_AVE(t-1),SSD(t-1),TEM_AVE(t-1),WIN_AVE(t-1),pH(t),DO(t),NH3-N(t),TOC(t)
2017-07-15 20:00:00,6.69,6.36,0.37,1.81,39.0,0.5,0.6,2.0,6.0,99.0,109.0,33.0,71.0,27.0,35.0,16.0,19.0,40.0,0.6,0.6,2.0,6.0,118.0,104.0,33.0,71.0,28.0,35.0,15.0,19.0,49.0,0.7,0.6,2.0,6.0,128.0,93.0,49.0,71.0,29.0,35.0,16.0,19.0,51.0,0.7,0.6,2.0,6.0,123.0,79.0,51.0,72.0,30.0,35.0,18.0,19.0,27.0,273.0,0.0,8825.0,82.0,105.0,247.0,49.0,6.71,6.39,0.38,1.83
2017-07-16 00:00:00,6.71,6.39,0.38,1.83,64.0,0.7,0.6,2.0,6.0,139.0,128.0,78.0,71.0,36.0,34.0,16.0,19.0,66.0,0.7,0.6,2.0,6.0,145.0,126.0,82.0,73.0,32.0,34.0,14.0,19.0,62.0,0.5,0.6,3.0,6.0,146.0,122.0,74.0,73.0,29.0,34.0,15.0,19.0,77.0,0.4,0.6,2.0,6.0,127.0,115.0,103.0,73.0,27.0,34.0,15.0,19.0,45.0,271.0,0.0,8829.0,84.0,96.0,239.0,65.0,6.59,6.41,0.34,1.91
2017-07-16 04:00:00,6.59,6.41,0.34,1.91,76.0,0.7,0.6,37.0,11.0,38.0,103.0,101.0,74.0,33.0,33.0,22.0,19.0,68.0,0.7,0.6,42.0,9.0,44.0,111.0,86.0,73.0,32.0,33.0,21.0,19.0,70.0,0.7,0.6,38.0,8.0,64.0,120.0,90.0,71.0,33.0,33.0,17.0,19.0,53.0,0.7,0.6,4.0,6.0,123.0,128.0,56.0,70.0,34.0,33.0,14.0,19.0,45.0,271.0,0.0,8829.0,84.0,96.0,239.0,65.0,6.62,6.37,0.37,1.88
2017-07-16 08:00:00,6.62,6.37,0.37,1.88,75.0,0.9,0.7,44.0,18.0,1.0,6.0,100.0,76.0,36.0,33.0,19.0,19.0,83.0,0.9,0.7,59.0,17.0,10.0,8.0,116.0,76.0,34.0,33.0,19.0,19.0,69.0,1.0,0.7,52.0,15.0,10.0,12.0,88.0,74.0,32.0,33.0,19.0,19.0,67.0,0.9,0.6,55.0,13.0,14.0,14.0,84.0,75.0,33.0,33.0,21.0,19.0,45.0,271.0,0.0,8829.0,84.0,96.0,239.0,65.0,6.64,6.44,0.3,1.91
2017-07-16 12:00:00,6.64,6.44,0.3,1.91,60.0,0.7,0.7,9.0,20.0,49.0,14.0,70.0,77.0,36.0,32.0,30.0,19.0,67.0,0.9,0.7,32.0,20.0,18.0,9.0,84.0,78.0,38.0,32.0,30.0,19.0,76.0,1.0,0.7,54.0,19.0,19.0,7.0,101.0,77.0,39.0,32.0,26.0,19.0,74.0,0.7,0.7,34.0,18.0,19.0,9.0,97.0,77.0,37.0,33.0,22.0,19.0,45.0,271.0,0.0,8829.0,84.0,96.0,239.0,65.0,6.7,6.24,0.38,1.86
2017-07-16 16:00:00,6.7,6.24,0.38,1.86,39.0,0.5,0.7,2.0,21.0,95.0,49.0,32.0,76.0,27.0,32.0,16.0,19.0,42.0,0.5,0.7,2.0,21.0,85.0,37.0,38.0,77.0,29.0,32.0,17.0,19.0,45.0,0.5,0.7,3.0,21.0,71.0,26.0,52.0,78.0,31.0,33.0,15.0,19.0,51.0,0.7,0.7,17.0,21.0,54.0,19.0,52.0,77.0,34.0,33.0,23.0,19.0,45.0,271.0,0.0,8829.0,84.0,96.0,239.0,65.0,6.58,6.25,0.37,1.75
2017-07-16 20:00:00,6.58,6.25,0.37,1.75,51.0,0.4,0.7,10.0,21.0,92.0,87.0,51.0,75.0,21.0,31.0,15.0,19.0,41.0,0.4,0.7,2.0,21.0,98.0,82.0,41.0,76.0,22.0,32.0,13.0,19.0,33.0,0.5,0.7,2.0,21.0,101.0,72.0,32.0,76.0,23.0,32.0,16.0,19.0,36.0,0.5,0.7,3.0,21.0,99.0,59.0,32.0,75.0,25.0,32.0,15.0,19.0,45.0,271.0,0.0,8829.0,84.0,96.0,239.0,65.0,6.63,6.27,0.37,1.84
2017-07-17 00:00:00,6.63,6.27,0.37,1.84,68.0,0.6,0.6,2.0,21.0,136.0,111.0,85.0,74.0,29.0,30.0,18.0,19.0,76.0,0.5,0.7,2.0,21.0,148.0,106.0,102.0,73.0,28.0,31.0,18.0,19.0,68.0,0.4,0.7,2.0,21.0,125.0,98.0,86.0,73.0,24.0,31.0,14.0,19.0,32.0,0.3,0.7,7.0,21.0,92.0,92.0,31.0,72.0,22.0,31.0,15.0,19.0,40.0,279.0,0.0,8848.0,78.0,111.0,246.0,49.0,6.68,6.18,0.33,1.83
2017-07-17 04:00:00,6.68,6.18,0.33,1.83,81.0,0.8,0.7,49.0,21.0,59.0,104.0,112.0,76.0,36.0,30.0,21.0,19.0,71.0,0.8,0.6,27.0,21.0,75.0,108.0,91.0,76.0,32.0,30.0,17.0,19.0,74.0,0.7,0.6,40.0,21.0,60.0,111.0,98.0,75.0,30.0,30.0,18.0,19.0,66.0,0.6,0.6,2.0,21.0,135.0,116.0,81.0,75.0,30.0,30.0,17.0,19.0,40.0,279.0,0.0,8848.0,78.0,111.0,246.0,49.0,6.65,6.29,0.37,1.68
2017-07-17 08:00:00,6.65,6.29,0.37,1.68,83.0,0.6,0.6,69.0,22.0,5.0,24.0,115.0,78.0,43.0,31.0,22.0,19.0,78.0,0.6,0.6,67.0,20.0,5.0,32.0,106.0,77.0,41.0,31.0,21.0,19.0,80.0,0.7,0.6,42.0,20.0,35.0,45.0,109.0,78.0,37.0,31.0,22.0,19.0,77.0,0.7,0.6,38.0,21.0,55.0,55.0,103.0,77.0,36.0,30.0,24.0,19.0,40.0,279.0,0.0,8848.0,78.0,111.0,246.0,49.0,6.73,6.16,0.32,1.83
2017-07-17 12:00:00,6.73,6.16,0.32,1.83,70.0,0.7,0.6,34.0,23.0,28.0,18.0,89.0,81.0,45.0,32.0,27.0,19.0,82.0,0.9,0.6,43.0,22.0,8.0,16.0,113.0,80.0,47.0,32.0,22.0,19.0,80.0,0.7,0.6,48.0,22.0,4.0,18.0,109.0,79.0,45.0,32.0,22.0,19.0,79.0,0.6,0.6,42.0,22.0,7.0,20.0,107.0,78.0,43.0,32.0,21.0,19.0,40.0,279.0,0.0,8848.0,78.0,111.0,246.0,49.0,6.61,5.98,0.36,1.83
2017-07-17 16:00:00,6.61,5.98,0.36,1.83,70.0,0.8,0.7,12.0,28.0,176.0,66.0,77.0,90.0,46.0,36.0,19.0,19.0,75.0,0.8,0.6,27.0,27.0,155.0,44.0,100.0,88.0,49.0,35.0,20.0,19.0,81.0,1.0,0.6,39.0,26.0,107.0,25.0,111.0,86.0,50.0,34.0,25.0,19.0,91.0,1.1,0.6,51.0,25.0,41.0,16.0,131.0,85.0,50.0,33.0,25.0,19.0,40.0,279.0,0.0,8848.0,78.0,111.0,246.0,49.0,6.71,6.03,0.3,1.85
2017-07-17 20:00:00,6.71,6.03,0.3,1.85,57.0,0.5,0.7,10.0,28.0,128.0,141.0,44.0,93.0,40.0,39.0,14.0,20.0,59.0,0.5,0.7,2.0,28.0,158.0,128.0,51.0,93.0,42.0,38.0,16.0,20.0,65.0,0.6,0.7,2.0,28.0,172.0,109.0,77.0,93.0,45.0,37.0,15.0,19.0,85.0,0.7,0.7,3.0,28.0,188.0,88.0,96.0,93.0,44.0,36.0,16.0,20.0,40.0,279.0,0.0,8848.0,78.0,111.0,246.0,49.0,6.7,5.82,0.32,1.66
2017-07-18 00:00:00,6.7,5.82,0.32,1.66,49.0,0.4,0.7,2.0,27.0,78.0,133.0,40.0,86.0,34.0,41.0,12.0,19.0,50.0,0.4,0.7,2.0,27.0,96.0,146.0,36.0,88.0,35.0,40.0,14.0,19.0,53.0,0.4,0.7,2.0,27.0,118.0,153.0,40.0,91.0,37.0,40.0,15.0,20.0,55.0,0.5,0.7,2.0,27.0,128.0,152.0,39.0,93.0,39.0,40.0,14.0,20.0,31.0,256.0,0.0,8860.0,79.0,70.0,248.0,37.0,6.6,5.84,0.34,1.9
2017-07-18 04:00:00,6.6,5.84,0.34,1.9,95.0,0.6,0.6,70.0,27.0,10.0,85.0,139.0,87.0,38.0,41.0,20.0,19.0,90.0,0.5,0.6,33.0,26.0,68.0,100.0,130.0,86.0,35.0,41.0,18.0,19.0,63.0,0.5,0.7,2.0,26.0,103.0,111.0,76.0,84.0,32.0,41.0,16.0,19.0,51.0,0.4,0.7,2.0,27.0,77.0,119.0,51.0,85.0,31.0,41.0,15.0,19.0,31.0,256.0,0.0,8860.0,79.0,70.0,248.0,37.0,6.63,6.01,0.36,1.92
2017-07-18 08:00:00,6.63,6.01,0.36,1.92,39.0,0.2,0.6,2.0,19.0,56.0,67.0,41.0,79.0,27.0,40.0,18.0,18.0,42.0,0.2,0.6,2.0,22.0,68.0,71.0,41.0,81.0,29.0,40.0,15.0,18.0,45.0,0.4,0.6,2.0,24.0,74.0,72.0,41.0,82.0,31.0,41.0,13.0,18.0,51.0,0.4,0.6,16.0,26.0,70.0,70.0,51.0,85.0,35.0,41.0,17.0,19.0,31.0,256.0,0.0,8860.0,79.0,70.0,248.0,37.0,6.62,5.97,0.34,1.69
2017-07-18 12:00:00,6.62,5.97,0.34,1.69,26.0,0.2,0.5,1.0,12.0,34.0,52.0,25.0,71.0,18.0,35.0,13.0,16.0,26.0,0.2,0.5,2.0,13.0,36.0,55.0,41.0,75.0,18.0,36.0,16.0,17.0,29.0,0.1,0.5,2.0,15.0,39.0,58.0,41.0,77.0,20.0,38.0,14.0,17.0,33.0,0.1,0.6,2.0,17.0,42.0,62.0,41.0,78.0,23.0,39.0,16.0,18.0,31.0,256.0,0.0,8860.0,79.0,70.0,248.0,37.0,6.66,6.05,0.36,1.66
2017-07-18 16:00:00,6.66,6.05,0.36,1.66,46.0,0.5,0.4,2.0,7.0,78.0,47.0,46.0,57.0,19.0,30.0,16.0,15.0,45.0,0.5,0.4,2.0,7.0,61.0,44.0,45.0,59.0,19.0,31.0,15.0,16.0,35.0,0.5,0.4,1.0,8.0,47.0,45.0,35.0,61.0,18.0,33.0,16.0,16.0,26.0,0.4,0.5,2.0,10.0,41.0,49.0,20.0,65.0,18.0,34.0,16.0,16.0,31.0,256.0,0.0,8860.0,79.0,70.0,248.0,37.0,6.69,6.05,0.35,1.78
2017-07-18 20:00:00,6.69,6.05,0.35,1.78,39.0,0.5,0.4,20.0,8.0,100.0,75.0,39.0,51.0,19.0,26.0,16.0,16.0,39.0,0.4,0.4,22.0,8.0,99.0,67.0,39.0,51.0,19.0,27.0,17.0,16.0,36.0,0.5,0.4,2.0,7.0,93.0,59.0,36.0,52.0,19.0,28.0,17.0,16.0,35.0,0.4,0.4,1.0,7.0,84.0,52.0,35.0,54.0,19.0,29.0,17.0,15.0,31.0,256.0,0.0,8860.0,79.0,70.0,248.0,37.0,6.67,6.03,0.36,1.82
2017-07-19 00:00:00,6.67,6.03,0.36,1.82,57.0,0.5,0.4,2.0,8.0,95.0,95.0,63.0,53.0,21.0,24.0,17.0,16.0,54.0,0.5,0.4,2.0,8.0,92.0,93.0,57.0,52.0,20.0,24.0,15.0,16.0,40.0,0.5,0.4,2.0,8.0,95.0,89.0,40.0,51.0,20.0,25.0,15.0,16.0,48.0,0.5,0.4,2.0,8.0,102.0,83.0,48.0,51.0,20.0,26.0,15.0,16.0,35.0,273.0,0.0,8849.0,94.0,115.0,223.0,63.0,6.74,5.98,0.38,2.0
2017-07-19 04:00:00,6.74,5.98,0.38,2.0,40.0,0.5,0.4,14.0,7.0,60.0,81.0,40.0,45.0,23.0,22.0,17.0,16.0,59.0,0.6,0.4,44.0,9.0,29.0,86.0,68.0,50.0,23.0,22.0,18.0,16.0,55.0,0.6,0.4,8.0,8.0,84.0,95.0,60.0,54.0,23.0,23.0,17.0,16.0,59.0,0.6,0.4,2.0,8.0,92.0,96.0,68.0,54.0,22.0,23.0,16.0,16.0,35.0,273.0,0.0,8849.0,94.0,115.0,223.0,63.0,6.65,5.94,0.36,1.89
2017-07-19 08:00:00,6.65,5.94,0.36,1.89,26.0,0.2,0.4,2.0,7.0,37.0,33.0,53.0,46.0,18.0,20.0,16.0,17.0,30.0,0.3,0.4,3.0,7.0,35.0,32.0,53.0,46.0,21.0,21.0,22.0,17.0,52.0,0.4,0.4,3.0,7.0,38.0,30.0,53.0,46.0,22.0,21.0,22.0,16.0,57.0,0.5,0.4,29.0,7.0,22.0,22.0,64.0,46.0,23.0,21.0,20.0,16.0,35.0,273.0,0.0,8849.0,94.0,115.0,223.0,63.0,6.67,5.91,0.34,1.8
2017-07-19 12:00:00,6.67,5.91,0.34,1.8,26.0,0.4,0.5,2.0,7.0,27.0,26.0,44.0,48.0,18.0,20.0,20.0,18.0,26.0,0.5,0.5,1.0,7.0,19.0,26.0,44.0,47.0,18.0,20.0,20.0,17.0,44.0,0.5,0.4,1.0,7.0,9.0,28.0,44.0,47.0,19.0,20.0,21.0,17.0,53.0,0.3,0.4,2.0,7.0,25.0,31.0,56.0,47.0,19.0,20.0,20.0,17.0,35.0,273.0,0.0,8849.0,94.0,115.0,223.0,63.0,6.73,5.91,0.39,1.87
2017-07-19 16:00:00,6.73,5.91,0.39,1.87,56.0,0.4,0.5,10.0,8.0,98.0,41.0,61.0,49.0,19.0,20.0,18.0,19.0,36.0,0.5,0.5,2.0,7.0,76.0,34.0,36.0,48.0,18.0,20.0,21.0,19.0,34.0,0.4,0.5,2.0,7.0,47.0,29.0,34.0,48.0,18.0,20.0,26.0,18.0,30.0,0.4,0.5,6.0,7.0,30.0,28.0,30.0,48.0,18.0,20.0,26.0,18.0,35.0,273.0,0.0,8849.0,94.0,115.0,223.0,63.0,6.62,5.83,0.37,1.83
2017-07-19 20:00:00,6.62,5.83,0.37,1.83,45.0,0.4,0.4,6.0,7.0,106.0,80.0,45.0,48.0,19.0,20.0,17.0,19.0,36.0,0.3,0.4,3.0,7.0,114.0,70.0,36.0,48.0,19.0,20.0,17.0,19.0,27.0,0.4,0.4,11.0,8.0,80.0,58.0,27.0,48.0,18.0,20.0,18.0,19.0,37.0,0.4,0.5,5.0,8.0,91.0,50.0,37.0,49.0,19.0,20.0,17.0,19.0,35.0,273.0,0.0,8849.0,94.0,115.0,223.0,63.0,6.61,5.84,0.3,2.01
2017-07-20 00:00:00,6.61,5.84,0.3,2.01,54.0,0.5,0.4,2.0,7.0,115.0,104.0,58.0,47.0,21.0,20.0,18.0,19.0,50.0,0.4,0.4,2.0,7.0,105.0,102.0,50.0,48.0,20.0,20.0,15.0,19.0,43.0,0.4,0.4,2.0,7.0,119.0,99.0,43.0,48.0,20.0,20.0,14.0,19.0,38.0,0.4,0.4,2.0,7.0,105.0,90.0,38.0,48.0,19.0,20.0,14.0,19.0,43.0,284.0,0.0,8831.0,89.0,116.0,231.0,55.0,6.68,5.84,0.36,2.17
2017-07-20 04:00:00,6.68,5.84,0.36,2.17,53.0,0.3,0.4,3.0,5.0,76.0,101.0,55.0,49.0,24.0,20.0,22.0,19.0,45.0,0.5,0.4,2.0,5.0,79.0,105.0,45.0,48.0,23.0,20.0,20.0,19.0,66.0,0.6,0.4,8.0,7.0,98.0,109.0,81.0,49.0,24.0,20.0,16.0,19.0,69.0,0.6,0.4,2.0,7.0,112.0,107.0,88.0,48.0,23.0,20.0,19.0,19.0,43.0,284.0,0.0,8831.0,89.0,116.0,231.0,55.0,6.59,5.77,0.31,1.89
2017-07-20 08:00:00,6.59,5.77,0.31,1.89,32.0,0.3,0.4,3.0,3.0,48.0,62.0,32.0,46.0,19.0,20.0,22.0,19.0,35.0,0.2,0.4,2.0,3.0,59.0,67.0,35.0,46.0,19.0,20.0,18.0,19.0,30.0,0.1,0.4,2.0,3.0,69.0,72.0,30.0,47.0,19.0,20.0,18.0,19.0,43.0,0.2,0.4,2.0,4.0,74.0,74.0,43.0,48.0,21.0,20.0,16.0,19.0,43.0,284.0,0.0,8831.0,89.0,116.0,231.0,55.0,6.61,5.72,0.36,5.12
2017-07-20 12:00:00,6.61,5.72,0.36,5.12,26.0,0.3,0.4,4.0,5.0,21.0,39.0,26.0,44.0,18.0,20.0,22.0,19.0,42.0,0.3,0.4,8.0,5.0,8.0,42.0,42.0,45.0,19.0,20.0,21.0,19.0,46.0,0.3,0.4,14.0,4.0,5.0,48.0,46.0,45.0,19.0,20.0,22.0,19.0,36.0,0.2,0.4,8.0,4.0,30.0,56.0,36.0,45.0,19.0,20.0,21.0,19.0,43.0,284.0,0.0,8831.0,89.0,116.0,231.0,55.0,6.61,5.72,0.36,5.12
2017-07-20 16:00:00,6.61,5.72,0.36,5.12,29.0,0.4,0.4,3.0,5.0,88.0,38.0,29.0,43.0,18.0,20.0,19.0,19.0,36.0,0.5,0.4,1.0,5.0,75.0,34.0,36.0,44.0,18.0,20.0,19.0,19.0,42.0,0.5,0.4,11.0,5.0,44.0,32.0,42.0,44.0,18.0,20.0,20.0,19.0,29.0,0.5,0.4,7.0,5.0,37.0,35.0,29.0,44.0,18.0,20.0,21.0,19.0,43.0,284.0,0.0,8831.0,89.0,116.0,231.0,55.0,6.46,6.04,0.27,2.96
2017-07-20 20:00:00,6.46,6.04,0.27,2.96,38.0,0.3,0.4,2.0,4.0,105.0,78.0,38.0,42.0,19.0,20.0,15.0,18.0,40.0,0.4,0.4,2.0,4.0,102.0,68.0,40.0,42.0,18.0,20.0,16.0,18.0,28.0,0.4,0.4,2.0,4.0,88.0,56.0,20.0,42.0,18.0,20.0,15.0,18.0,27.0,0.4,0.4,3.0,5.0,85.0,45.0,19.0,42.0,18.0,20.0,17.0,19.0,43.0,284.0,0.0,8831.0,89.0,116.0,231.0,55.0,6.48,6.03,0.29,3.16
2017-07-21 00:00:00,6.48,6.03,0.29,3.16,65.0,0.5,0.4,2.0,4.0,108.0,101.0,79.0,44.0,21.0,20.0,17.0,18.0,61.0,0.4,0.4,2.0,4.0,110.0,99.0,72.0,43.0,20.0,20.0,16.0,18.0,57.0,0.3,0.4,2.0,4.0,108.0,94.0,63.0,42.0,20.0,20.0,15.0,18.0,33.0,0.2,0.4,2.0,4.0,105.0,86.0,30.0,41.0,19.0,20.0,16.0,18.0,43.0,284.0,0.0,8826.0,86.0,90.0,236.0,52.0,6.46,5.92,0.3,2.84
2017-07-21 04:00:00,6.46,5.92,0.3,2.84,35.0,0.5,0.4,2.0,4.0,96.0,102.0,35.0,42.0,21.0,19.0,21.0,18.0,51.0,0.5,0.4,3.0,4.0,91.0,103.0,52.0,43.0,22.0,20.0,17.0,18.0,54.0,0.7,0.4,4.0,4.0,91.0,104.0,58.0,42.0,22.0,20.0,17.0,18.0,61.0,0.6,0.4,2.0,4.0,107.0,104.0,72.0,43.0,22.0,20.0,18.0,18.0,43.0,284.0,0.0,8826.0,86.0,90.0,236.0,52.0,6.45,5.72,0.34,2.89
2017-07-21 08:00:00,6.45,5.72,0.34,2.89,57.0,0.4,0.4,12.0,5.0,41.0,67.0,64.0,46.0,22.0,20.0,21.0,19.0,62.0,0.5,0.4,11.0,4.0,62.0,76.0,74.0,44.0,21.0,20.0,21.0,19.0,44.0,0.4,0.4,2.0,4.0,80.0,83.0,44.0,43.0,21.0,19.0,20.0,19.0,52.0,0.5,0.4,2.0,4.0,86.0,86.0,53.0,42.0,21.0,19.0,20.0,18.0,43.0,284.0,0.0,8826.0,86.0,90.0,236.0,52.0,6.41,5.68,0.31,2.95
2017-07-21 12:00:00,6.41,5.68,0.31,2.95,70.0,0.6,0.5,26.0,8.0,21.0,41.0,90.0,53.0,24.0,20.0,28.0,19.0,54.0,0.7,0.5,36.0,7.0,8.0,44.0,57.0,50.0,24.0,20.0,28.0,19.0,76.0,0.6,0.4,42.0,6.0,31.0,50.0,101.0,49.0,24.0,20.0,26.0,19.0,57.0,0.5,0.4,16.0,5.0,31.0,60.0,64.0,47.0,22.0,20.0,23.0,19.0,43.0,284.0,0.0,8826.0,86.0,90.0,236.0,52.0,6.39,5.71,0.3,2.86
2017-07-21 16:00:00,6.39,5.71,0.3,2.86,37.0,0.4,0.5,2.0,9.0,116.0,51.0,46.0,56.0,20.0,21.0,19.0,20.0,46.0,0.8,0.5,4.0,9.0,85.0,41.0,46.0,55.0,25.0,21.0,23.0,20.0,56.0,0.5,0.5,16.0,9.0,88.0,38.0,61.0,55.0,25.0,21.0,20.0,20.0,56.0,0.6,0.5,11.0,8.0,57.0,38.0,61.0,54.0,25.0,21.0,23.0,20.0,43.0,284.0,0.0,8826.0,86.0,90.0,236.0,52.0,6.41,5.76,0.33,2.88
2017-07-21 20:00:00,6.41,5.76,0.33,2.88,39.0,0.3,0.5,2.0,9.0,124.0,109.0,32.0,60.0,27.0,22.0,15.0,20.0,71.0,0.4,0.5,6.0,9.0,137.0,96.0,91.0,61.0,26.0,22.0,20.0,20.0,42.0,0.5,0.5,2.0,9.0,133.0,80.0,30.0,58.0,24.0,22.0,19.0,20.0,54.0,0.5,0.5,2.0,9.0,132.0,63.0,57.0,58.0,20.0,22.0,18.0,20.0,43.0,284.0,0.0,8826.0,86.0,90.0,236.0,52.0,6.39,5.6,0.35,2.94
2017-07-22 00:00:00,6.39,5.6,0.35,2.94,70.0,0.3,0.5,2.0,9.0,134.0,133.0,90.0,63.0,36.0,24.0,19.0,20.0,70.0,0.3,0.5,2.0,9.0,134.0,131.0,90.0,63.0,33.0,24.0,19.0,20.0,66.0,0.2,0.5,2.0,9.0,142.0,125.0,82.0,62.0,31.0,23.0,17.0,20.0,48.0,0.2,0.5,2.0,9.0,130.0,118.0,48.0,61.0,29.0,23.0,15.0,20.0,41.0,294.0,0.0,8848.0,80.0,116.0,246.0,31.0,6.4,5.73,0.3,2.91
2017-07-22 04:00:00,6.4,5.73,0.3,2.91,62.0,0.7,0.5,37.0,10.0,42.0,117.0,73.0,65.0,31.0,26.0,21.0,20.0,46.0,0.8,0.5,3.0,9.0,99.0,127.0,34.0,63.0,32.0,26.0,21.0,20.0,62.0,0.7,0.5,2.0,9.0,125.0,132.0,74.0,64.0,34.0,26.0,18.0,20.0,66.0,0.5,0.5,2.0,9.0,130.0,133.0,81.0,64.0,36.0,25.0,18.0,20.0,41.0,294.0,0.0,8848.0,80.0,116.0,246.0,31.0,6.42,5.83,0.31,2.97
2017-07-22 08:00:00,6.42,5.83,0.31,2.97,90.0,0.6,0.5,58.0,16.0,16.0,32.0,130.0,74.0,36.0,28.0,28.0,22.0,73.0,0.5,0.5,45.0,14.0,29.0,37.0,96.0,71.0,31.0,28.0,28.0,21.0,80.0,0.5,0.5,27.0,13.0,49.0,41.0,110.0,70.0,29.0,27.0,29.0,21.0,80.0,0.6,0.5,34.0,12.0,33.0,33.0,109.0,68.0,34.0,27.0,23.0,21.0,41.0,294.0,0.0,8848.0,80.0,116.0,246.0,31.0,6.41,5.68,0.34,2.92
2017-07-22 12:00:00,6.41,5.68,0.34,2.92,100.0,0.8,0.5,56.0,18.0,22.0,24.0,150.0,84.0,39.0,30.0,33.0,22.0,78.0,0.7,0.5,34.0,17.0,20.0,24.0,106.0,81.0,35.0,30.0,34.0,22.0,94.0,0.7,0.5,51.0,17.0,2.0,24.0,138.0,79.0,36.0,29.0,28.0,22.0,92.0,0.6,0.5,34.0,17.0,17.0,29.0,133.0,77.0,37.0,29.0,27.0,22.0,41.0,294.0,0.0,8848.0,80.0,116.0,246.0,31.0,6.38,5.36,0.34,2.84
2017-07-22 16:00:00,6.38,5.36,0.34,2.84,77.0,0.5,0.5,39.0,22.0,163.0,79.0,104.0,92.0,39.0,33.0,26.0,24.0,77.0,0.6,0.5,15.0,21.0,181.0,61.0,73.0,92.0,40.0,32.0,30.0,24.0,89.0,0.7,0.6,26.0,20.0,162.0,42.0,127.0,91.0,42.0,32.0,41.0,24.0,105.0,0.9,0.5,54.0,20.0,66.0,28.0,159.0,88.0,42.0,31.0,33.0,23.0,41.0,294.0,0.0,8848.0,80.0,116.0,246.0,31.0,6.36,5.38,0.33,2.81
2017-07-22 20:00:00,6.36,5.38,0.33,2.81,54.0,0.1,0.5,2.0,23.0,160.0,161.0,44.0,96.0,38.0,36.0,24.0,25.0,68.0,0.2,0.5,2.0,23.0,174.0,143.0,62.0,95.0,39.0,35.0,23.0,25.0,89.0,0.4,0.5,8.0,23.0,191.0,124.0,99.0,96.0,40.0,35.0,30.0,25.0,85.0,0.4,0.5,16.0,23.0,188.0,100.0,80.0,93.0,38.0,34.0,23.0,24.0,41.0,294.0,0.0,8848.0,80.0,116.0,246.0,31.0,6.37,5.5,0.33,2.9
2017-07-23 00:00:00,6.37,5.5,0.33,2.9,57.0,0.6,0.5,3.0,23.0,108.0,156.0,64.0,95.0,36.0,36.0,19.0,26.0,69.0,0.3,0.5,2.0,23.0,134.0,163.0,87.0,96.0,37.0,36.0,20.0,26.0,55.0,0.1,0.5,2.0,23.0,139.0,169.0,60.0,97.0,36.0,36.0,18.0,26.0,53.0,0.1,0.5,2.0,23.0,154.0,172.0,44.0,98.0,37.0,36.0,21.0,26.0,34.0,280.0,0.0,8859.0,70.0,121.0,259.0,23.0,6.35,5.46,0.31,2.96
2017-07-23 04:00:00,6.35,5.46,0.31,2.96,72.0,0.5,0.5,27.0,23.0,31.0,103.0,93.0,95.0,29.0,36.0,28.0,26.0,62.0,0.4,0.5,12.0,24.0,54.0,119.0,74.0,94.0,29.0,36.0,18.0,26.0,50.0,0.3,0.5,2.0,23.0,101.0,134.0,50.0,92.0,30.0,36.0,17.0,26.0,48.0,0.3,0.5,3.0,23.0,103.0,145.0,34.0,93.0,33.0,36.0,18.0,26.0,34.0,280.0,0.0,8859.0,70.0,121.0,259.0,23.0,6.39,5.55,0.29,2.88
